ID Referencia Projeto;Logradouro;Bairro;Municipio;Latitude;Longitude;N°. Projeto;Family Case
1671092;Rua João Teixeira Lacerda, 253 - Vila Veloso, Carapicuíba, 06332-320;Carapicuíba;Carapicuíba;-23,54998577;-46,83285112;83906.30102024.26;158022
1671123;Rua Comendador Manoel Kerlakian, 25 - Jardim Santa Tereza, Carapicuíba, 06332-220;Carapicuíba;Carapicuíba;-23,54654254;-46,83287017;83906.30102024.26;158022
1671100;Rua Guarubei, 127 - Vila Veloso, Carapicuíba, 06332-300;Carapicuíba;Carapicuíba;-23,54928123;-46,83287073;83906.30102024.26;158022
1641270;Avenida Jatobá, 255 - Vila Veloso, Carapicuíba, 06332-340;Carapicuíba;Carapicuíba;-23,55086466;-46,83288652;83906.30102024.26;158022
1644084;Estrada do Embiruçu, 500 - Vila Dirce, Carapicuíba, 06333-400;Carapicuíba;Carapicuíba;-23,55863577;-46,83289275;83923.04112024.26;157874
1644111;Rua Penápolis, 837 - Jardim Santa Brigida, Carapicuíba, 06333-350;Carapicuíba;Carapicuíba;-23,55916808;-46,83292952;83923.04112024.26;157874
1663448;Avenida Cataguá, 105 - Jardim Santa Tereza, Carapicuíba, 06332-130;Carapicuíba;Carapicuíba;-23,54709345;-46,83295371;83906.30102024.26;158022
1641193;Rua Maria Cândida Ferreira Lacerda, 84 - Vila Veloso, Carapicuíba, 06332-335;Carapicuíba;Carapicuíba;-23,55025981;-46,83298244;83906.30102024.26;158022
1671019;Rua Édson, 16 - Vila Leopoldo, Carapicuíba, 06332-240;Carapicuíba;Carapicuíba;-23,54576731;-46,8329885;83906.30102024.26;158022
1663455;Rua Guarubei, 135 - Vila Veloso, Carapicuíba, 06332-300;Carapicuíba;Carapicuíba;-23,54800664;-46,83299018;83906.30102024.26;158022
1671020;Rua Édson, 17 - Vila Leopoldo, Carapicuíba, 06332-240;Carapicuíba;Carapicuíba;-23,54574913;-46,83299805;83906.30102024.26;158022
1663460;Rua Guarubei, 151 - Vila Veloso, Carapicuíba, 06332-300;Carapicuíba;Carapicuíba;-23,5491803;-46,83300645;83906.30102024.26;158022
1663457;Rua Guarubei, 437 - Vila Veloso, Carapicuíba, 06332-300;Carapicuíba;Carapicuíba;-23,54844103;-46,83300795;83906.30102024.26;158022
1663449;Rua Guaperuvú, 28 - Jardim Santa Tereza, Carapicuíba, 06332-290;Carapicuíba;Carapicuíba;-23,54707961;-46,83300925;83906.30102024.26;158022
1663459;Rua Guarubei, 463 - Vila Veloso, Carapicuíba, 06332-300;Carapicuíba;Carapicuíba;-23,5488642;-46,83301186;83906.30102024.26;158022
1663456;Rua Guarubei, 163 - Vila Veloso, Carapicuíba, 06332-300;Carapicuíba;Carapicuíba;-23,54830434;-46,83301389;83906.30102024.26;158022
1663454;Rua Guarubei, 96 - Vila Veloso, Carapicuíba, 06332-300;Carapicuíba;Carapicuíba;-23,54768128;-46,83301505;83906.30102024.26;158022
1663458;Rua Guarubei, 191 - Vila Veloso, Carapicuíba, 06332-300;Carapicuíba;Carapicuíba;-23,54859324;-46,8330179;83906.30102024.26;158022
1671122;Rua Édson, 21 - Vila Leopoldo, Carapicuíba, 06332-240;Carapicuíba;Carapicuíba;-23,54648933;-46,8330181;83906.30102024.26;158022
1641271;Avenida Jatobá, 245 - Vila Veloso, Carapicuíba, 06332-340;Carapicuíba;Carapicuíba;-23,55086272;-46,83302851;83906.30102024.26;158022
1663450;Avenida Cataguá, 105 - Jardim Santa Tereza, Carapicuíba, 06332-130;Carapicuíba;Carapicuíba;-23,5471167;-46,83303405;83906.30102024.26;158022
1671021;Rua Presidente Epitácio, 33 - Vila Leopoldo, Carapicuíba, 06332-250;Carapicuíba;Carapicuíba;-23,5457305;-46,83304676;83906.30102024.26;158022
1671126;Rua Édson, 61 - Vila Leopoldo, Carapicuíba, 06332-240;Carapicuíba;Carapicuíba;-23,54607357;-46,83305152;83906.30102024.26;158022
1663453;Rua Guarubei, 59 - Vila Veloso, Carapicuíba, 06332-300;Carapicuíba;Carapicuíba;-23,54751819;-46,83306176;83906.30102024.26;158022
1644112;Rua Penápolis, 837 - Jardim Santa Brigida, Carapicuíba, 06333-350;Carapicuíba;Carapicuíba;-23,55928372;-46,83307805;83923.04112024.26;157874
1671125;Rua Édson, 67 - Vila Leopoldo, Carapicuíba, 06332-240;Carapicuíba;Carapicuíba;-23,54624464;-46,83309307;83906.30102024.26;158022
1663461;Rua Ângico, 18 - Jardim Santa Tereza, Carapicuíba, 06332-310;Carapicuíba;Carapicuíba;-23,54924246;-46,83309547;83906.30102024.26;158022
1671121;Rua Édson, 21 - Vila Leopoldo, Carapicuíba, 06332-240;Carapicuíba;Carapicuíba;-23,54644269;-46,83314478;83906.30102024.26;158022
1663451;Rua Guaperuvú, 51 - Jardim Santa Tereza, Carapicuíba, 06332-290;Carapicuíba;Carapicuíba;-23,54731854;-46,83314714;83906.30102024.26;158022
1644085;Rua Piratininga, 146 - Vila Dirce, Carapicuíba, 06333-395;Carapicuíba;Carapicuíba;-23,55878578;-46,83318869;83923.04112024.26;157874
1671091;Rua João Teixeira Lacerda, 179 - Vila Veloso, Carapicuíba, 06332-320;Carapicuíba;Carapicuíba;-23,54989637;-46,83320375;83906.30102024.26;158022
1644086;Estrada do Embiruçu, 99 - Vila Dirce, Carapicuíba, 06333-395;Carapicuíba;Carapicuíba;-23,55864967;-46,83324557;83923.04112024.26;157874
1641192;Rua Maria Cândida Ferreira Lacerda, 234 - Vila Veloso, Carapicuíba, 06332-335;Carapicuíba;Carapicuíba;-23,55022919;-46,83326626;83906.30102024.26;158022
1671102;Rua Guaperuvú, 81 - Jardim Santa Tereza, Carapicuíba, 06332-290;Carapicuíba;Carapicuíba;-23,54764216;-46,83326916;83906.30102024.26;158022
1671120;Rua Édson, 148 - Vila Leopoldo, Carapicuíba, 06332-240;Carapicuíba;Carapicuíba;-23,54675426;-46,83328583;83906.30102024.26;158022
1671105;Rua Guaperuvú, 119 - Jardim Santa Tereza, Carapicuíba, 06332-290;Carapicuíba;Carapicuíba;-23,54790352;-46,83331196;83906.30102024.26;158022
1644113;Rua Penápolis, 797 - Jardim Santa Brigida, Carapicuíba, 06333-350;Carapicuíba;Carapicuíba;-23,55944345;-46,83331536;83923.04112024.26;157874
1671106;Rua Guaperuvú, 119 - Jardim Santa Tereza, Carapicuíba, 06332-290;Carapicuíba;Carapicuíba;-23,54796637;-46,83334222;83906.30102024.26;158022
1671119;Avenida Cataguá, 62 - Jardim Santa Tereza, Carapicuíba, 06332-130;Carapicuíba;Carapicuíba;-23,54692706;-46,83335757;83906.30102024.26;158022
1644087;Rua Piratininga, 18 - Vila Dirce, Carapicuíba, 06364-600;Carapicuíba;Carapicuíba;-23,55859411;-46,83336234;83923.04112024.26;157874
1641272;Rua Candeia, 258 - Vila Veloso, Carapicuíba, 06332-330;Carapicuíba;Carapicuíba;-23,55085339;-46,83336797;83906.30102024.26;158022
1671107;Rua Guaperuvú, 131 - Jardim Santa Tereza, Carapicuíba, 06332-290;Carapicuíba;Carapicuíba;-23,54811927;-46,83339331;83906.30102024.26;158022
1644105;Estrada do Embiruçu, 440 - Vila Dirce, Carapicuíba, 06333-380;Carapicuíba;Carapicuíba;-23,55893649;-46,83342586;83923.04112024.26;157874
1671103;Rua Aroeiras, 64 - Jardim Santa Tereza, Carapicuíba, 06332-260;Carapicuíba;Carapicuíba;-23,54760386;-46,83345472;83906.30102024.26;158022
1663462;Rua Ângico, 370 - Jardim Santa Tereza, Carapicuíba, 06332-310;Carapicuíba;Carapicuíba;-23,54920995;-46,83355536;83906.30102024.26;158022
1641191;Rua Maria Cândida Ferreira Lacerda, 96 - Vila Veloso, Carapicuíba, 06332-335;Carapicuíba;Carapicuíba;-23,55019702;-46,83355926;83906.30102024.26;158022
1649858;Rua Pereiras, 45 - Jardim Santa Brigida, Carapicuíba, 06333-310;Carapicuíba;Carapicuíba;-23,56094838;-46,83357133;83923.04112024.26;157874
1671108;Rua Guaperuvú, 161 - Jardim Santa Tereza, Carapicuíba, 06332-290;Carapicuíba;Carapicuíba;-23,54834278;-46,8335825;83906.30102024.26;158022
1641188;Rua Candeia, 258 - Vila Veloso, Carapicuíba, 06332-330;Carapicuíba;Carapicuíba;-23,55081701;-46,83359685;83906.30102024.26;158022
1641273;Rua Candeia, 260 - Vila Veloso, Carapicuíba, 06332-330;Carapicuíba;Carapicuíba;-23,55085282;-46,83360753;83906.30102024.26;158022
1644088;Rua Piratininga, 56 - Vila Dirce, Carapicuíba, 06364-600;Carapicuíba;Carapicuíba;-23,55845557;-46,83362489;83923.04112024.26;157874
1671090;Rua João Teixeira Lacerda, 110 - Vila Veloso, Carapicuíba, 06332-320;Carapicuíba;Carapicuíba;-23,54980896;-46,83362567;83906.30102024.26;158022
1644114;Rua Penápolis, 761 - Jardim Santa Brigida, Carapicuíba, 06333-350;Carapicuíba;Carapicuíba;-23,55964717;-46,83365122;83923.04112024.26;157874
1644104;Estrada do Embiruçu, 410 - Vila Dirce, Carapicuíba, 06333-380;Carapicuíba;Carapicuíba;-23,55908708;-46,83367284;83923.04112024.26;157874
1671109;Rua Peroba, 13 - Jardim Santa Tereza, Carapicuíba, 06332-270;Carapicuíba;Carapicuíba;-23,54824232;-46,83367905;83906.30102024.26;158022
1671104;Rua Aroeiras, 45 - Jardim Santa Tereza, Carapicuíba, 06332-260;Carapicuíba;Carapicuíba;-23,54750178;-46,83368837;83906.30102024.26;158022
1641274;Rua Candeia, 260 - Vila Veloso, Carapicuíba, 06332-330;Carapicuíba;Carapicuíba;-23,55084065;-46,83370531;83906.30102024.26;158022
1671111;Rua Guaperuvú, 10 - Jardim Santa Tereza, Carapicuíba, 06332-290;Carapicuíba;Carapicuíba;-23,54849476;-46,83371194;83906.30102024.26;158022
1641187;Rua Candeia, 254 - Vila Veloso, Carapicuíba, 06332-330;Carapicuíba;Carapicuíba;-23,55070687;-46,83374802;83906.30102024.26;158022
1671089;Rua João Teixeira Lacerda, 91 - Vila Veloso, Carapicuíba, 06332-320;Carapicuíba;Carapicuíba;-23,54977596;-46,8337974;83906.30102024.26;158022
1641190;Rua Maria Cândida Ferreira Lacerda, 44 - Vila Veloso, Carapicuíba, 06332-335;Carapicuíba;Carapicuíba;-23,55016692;-46,83385297;83906.30102024.26;158022
1649859;Rua Pereiras, 29 - Jardim Santa Brigida, Carapicuíba, 06333-310;Carapicuíba;Carapicuíba;-23,56104434;-46,83385673;83923.04112024.26;157874
1649866;Rua Pinhal, 264 - Jardim Santa Brigida, Carapicuíba, 06333-340;Carapicuíba;Carapicuíba;-23,56173438;-46,83386494;83923.04112024.26;157874
1644089;Rua Piratininga, 35 - Vila Dirce, Carapicuíba, 06364-600;Carapicuíba;Carapicuíba;-23,55832629;-46,83386797;83923.04112024.26;157874
1641186;Rua Candeia, 254 - Vila Veloso, Carapicuíba, 06332-330;Carapicuíba;Carapicuíba;-23,55060914;-46,83387262;83906.30102024.26;158022
1663463;Rua Ângico, 2 - Vila Veloso, Carapicuíba, 06332-310;Carapicuíba;Carapicuíba;-23,54917905;-46,83387815;83906.30102024.26;158022
1671112;Rua Guaperuvú, 207 - Jardim Santa Tereza, Carapicuíba, 06332-290;Carapicuíba;Carapicuíba;-23,54860495;-46,83390113;83906.30102024.26;158022
1644103;Estrada do Embiruçu, 384 - Vila Dirce, Carapicuíba, 06333-380;Carapicuíba;Carapicuíba;-23,55922876;-46,83390989;83923.04112024.26;157874
1649863;Rua Pinhal, 244 - Jardim Santa Brigida, Carapicuíba, 06333-340;Carapicuíba;Carapicuíba;-23,56148719;-46,83393037;83923.04112024.26;157874
1644091;Rua Jundiaí, 168 - Vila Dirce, Carapicuíba, 06333-390;Carapicuíba;Carapicuíba;-23,55842479;-46,83393791;83923.04112024.26;157874
1671088;Rua João Teixeira Lacerda, 78 - Vila Veloso, Carapicuíba, 06332-320;Carapicuíba;Carapicuíba;-23,54974721;-46,83394636;83906.30102024.26;158022
1649862;Rua Pinhal, 29 - Jardim Santa Brigida, Carapicuíba, 06333-340;Carapicuíba;Carapicuíba;-23,56133364;-46,83397222;83923.04112024.26;157874
1644115;Rua Penápolis, 737 - Jardim Santa Brigida, Carapicuíba, 06333-350;Carapicuíba;Carapicuíba;-23,55985969;-46,8340068;83923.04112024.26;157874
1671110;Rua Peroba, 32 - Jardim Santa Tereza, Carapicuíba, 06332-270;Carapicuíba;Carapicuíba;-23,54810297;-46,83401013;83906.30102024.26;158022
1671051;Avenida Inocêncio Seráfico, 2965 - Vila Silva Ribeiro, Carapicuíba, 06380-021;Carapicuíba;Carapicuíba;-23,54738048;-46,83401969;83906.30102024.26;158022
1649861;Rua Pinhal, 207 - Jardim Santa Brigida, Carapicuíba, 06333-340;Carapicuíba;Carapicuíba;-23,56119585;-46,83402536;83923.04112024.26;157874
1641275;Avenida Jatobá, 338 - Vila Veloso, Carapicuíba, 06332-340;Carapicuíba;Carapicuíba;-23,55082093;-46,83403717;83906.30102024.26;158022
1644092;Rua Jundiaí, 51 - Vila Dirce, Carapicuíba, 06333-390;Carapicuíba;Carapicuíba;-23,55858556;-46,83408707;83923.04112024.26;157874
1649860;Rua Pinhal, 158 - Jardim Santa Brigida, Carapicuíba, 06333-340;Carapicuíba;Carapicuíba;-23,56093311;-46,83410007;83923.04112024.26;157874
1641189;Rua Maria Cândida Ferreira Lacerda, 174a - Vila Veloso, Carapicuíba, 06332-335;Carapicuíba;Carapicuíba;-23,55015164;-46,83410712;83906.30102024.26;158022
1663464;Rua Ângico, 111 - Jardim Santa Tereza, Carapicuíba, 06332-310;Carapicuíba;Carapicuíba;-23,54933879;-46,83411543;83906.30102024.26;158022
1644090;Rua Piratininga, 27 - Vila Dirce, Carapicuíba, 06364-600;Carapicuíba;Carapicuíba;-23,55819677;-46,83413065;83923.04112024.26;157874
1644102;Estrada do Embiruçu, 302 - Vila Dirce, Carapicuíba, 06333-380;Carapicuíba;Carapicuíba;-23,55936141;-46,83414682;83923.04112024.26;157874
1641185;Rua Candeia, 174 - Vila Veloso, Carapicuíba, 06332-330;Carapicuíba;Carapicuíba;-23,55035427;-46,83416087;83906.30102024.26;158022
1641276;Avenida Jatobá, 338 - Vila Veloso, Carapicuíba, 06332-340;Carapicuíba;Carapicuíba;-23,55082783;-46,83419486;83906.30102024.26;158022
1649879;Rua Pereira Barreto, 446 - Jardim Santa Brigida, Carapicuíba, 06333-330;Carapicuíba;Carapicuíba;-23,56070625;-46,83419488;83923.04112024.26;157874
1644093;Rua Jundiaí, 53 - Vila Dirce, Carapicuíba, 06333-390;Carapicuíba;Carapicuíba;-23,55871045;-46,83421614;83923.04112024.26;157874
1671113;Rua Guaperuvú, 217 - Jardim Santa Tereza, Carapicuíba, 06332-290;Carapicuíba;Carapicuíba;-23,54874143;-46,83423447;83906.30102024.26;158022
1671087;Rua João Teixeira Lacerda, 33 - Vila Veloso, Carapicuíba, 06332-320;Carapicuíba;Carapicuíba;-23,54968867;-46,8342389;83906.30102024.26;158022
1644116;Rua Pinhal, 63 - Jardim Santa Brigida, Carapicuíba, 06333-340;Carapicuíba;Carapicuíba;-23,55994708;-46,8342529;83923.04112024.26;157874
1671117;Avenida Inocêncio Seráfico, 3023 - Vila Silva Ribeiro, Carapicuíba, 06380-021;Carapicuíba;Carapicuíba;-23,54801558;-46,83425368;83906.30102024.26;158022
1649880;Rua Pinhal, 205 - Jardim Santa Brigida, Carapicuíba, 06333-340;Carapicuíba;Carapicuíba;-23,56042523;-46,83428893;83923.04112024.26;157874
1641184;Rua Maria Cândida Ferreira Lacerda, 174a - Vila Veloso, Carapicuíba, 06332-335;Carapicuíba;Carapicuíba;-23,55013072;-46,83431183;83906.30102024.26;158022
1671086;Rua Candeia, 96 - Vila Veloso, Carapicuíba, 06332-330;Carapicuíba;Carapicuíba;-23,54989794;-46,83438;83906.30102024.26;158022
1649881;Rua Penápolis, 2001 - Jardim Santa Brigida, Carapicuíba, 06333-350;Carapicuíba;Carapicuíba;-23,56015323;-46,8343831;83923.04112024.26;157874
1644101;Estrada do Embiruçu, 338 - Vila Dirce, Carapicuíba, 06333-380;Carapicuíba;Carapicuíba;-23,55948491;-46,83439341;83923.04112024.26;157874
1641277;Avenida Jatobá, 81 - Vila Veloso, Carapicuíba, 06332-340;Carapicuíba;Carapicuíba;-23,55093548;-46,83440019;83906.30102024.26;158022
1644073;Rua Piratininga, 11 - Jardim Ana Estela, Carapicuíba, 63646-600;Carapicuíba;Carapicuíba;-23,55803983;-46,83442232;83923.04112024.26;157874
1671085;Rua Candeia, 98 - Vila Veloso, Carapicuíba, 06332-330;Carapicuíba;Carapicuíba;-23,54974933;-46,83443955;83906.30102024.26;158022
1649882;Rua Pinhal, 62 - Vila Dirce, Carapicuíba, 06333-340;Carapicuíba;Carapicuíba;-23,5599266;-46,83445832;83923.04112024.26;157874
1649884;Rua Penápolis, 677 - Jardim Santa Brigida, Carapicuíba, 06333-350;Carapicuíba;Carapicuíba;-23,5600347;-46,83447941;83923.04112024.26;157874
1644094;Rua Jundiaí, 5 - Vila Dirce, Carapicuíba, 06333-390;Carapicuíba;Carapicuíba;-23,55892401;-46,83448358;83923.04112024.26;157874
1671115;Rua Guaperuvú, 259 - Jardim Santa Tereza, Carapicuíba, 06332-290;Carapicuíba;Carapicuíba;-23,54890973;-46,83451105;83906.30102024.26;158022
1671084;Rua Candeia, 54 - Vila Veloso, Carapicuíba, 06332-330;Carapicuíba;Carapicuíba;-23,54963187;-46,83453087;83906.30102024.26;158022
1649883;Rua Pinhal, 26 - Jardim Santa Brigida, Carapicuíba, 06333-340;Carapicuíba;Carapicuíba;-23,55967277;-46,83454295;83923.04112024.26;157874
1649997;Estrada do Embiruçu, 294 - Vila Dirce, Carapicuíba, 06333-380;Carapicuíba;Carapicuíba;-23,55958202;-46,83458087;83923.04112024.26;157874
1641278;Avenida Jatobá, 80 - Vila Veloso, Carapicuíba, 06332-340;Carapicuíba;Carapicuíba;-23,55108883;-46,83461956;83906.30102024.26;158022
1644100;Estrada do Embiruçu, 111 - Vila Dirce, Carapicuíba, 06333-380;Carapicuíba;Carapicuíba;-23,5594617;-46,83463846;83923.04112024.26;157874
1649996;Estrada do Embiruçu, 111 - Vila Dirce, Carapicuíba, 06333-380;Carapicuíba;Carapicuíba;-23,55958967;-46,83469852;83923.04112024.26;157874
1671116;Rua Guaperuvú, 3219 - Jardim Santa Tereza, Carapicuíba, 06332-290;Carapicuíba;Carapicuíba;-23,54909655;-46,83474871;83906.30102024.26;158022
1649885;Rua Penápolis, 164 - Jardim Santa Brigida, Carapicuíba, 06333-350;Carapicuíba;Carapicuíba;-23,56012175;-46,83475489;83923.04112024.26;157874
1641279;Avenida Jatobá, 6 - Vila Veloso, Carapicuíba, 06332-340;Carapicuíba;Carapicuíba;-23,55116382;-46,83476155;83906.30102024.26;158022
1644095;Rua Jundiaí, 48 - Vila Dirce, Carapicuíba, 06333-390;Carapicuíba;Carapicuíba;-23,55915504;-46,83480023;83923.04112024.26;157874
1641280;Avenida Jatobá, 739 - Vila Veloso, Carapicuíba, 06332-340;Carapicuíba;Carapicuíba;-23,55119311;-46,83486578;83906.30102024.26;158022
1649995;Estrada do Embiruçu, 268 - Vila Dirce, Carapicuíba, 06333-380;Carapicuíba;Carapicuíba;-23,55965078;-46,83487568;83923.04112024.26;157874
1644099;Estrada do Embiruçu, 289 - Vila Dirce, Carapicuíba, 06335-300;Carapicuíba;Carapicuíba;-23,55950541;-46,83495203;83923.04112024.26;157874
1649886;Rua Penápolis, 626 - Jardim Santa Brigida, Carapicuíba, 06333-350;Carapicuíba;Carapicuíba;-23,56020046;-46,83497148;83923.04112024.26;157874
1644096;Rua Jundiaí, 90 - Vila Dirce, Carapicuíba, 06333-390;Carapicuíba;Carapicuíba;-23,55927924;-46,83498807;83923.04112024.26;157874
1649994;Estrada do Embiruçu, 256 - Vila Dirce, Carapicuíba, 06333-380;Carapicuíba;Carapicuíba;-23,55968551;-46,83499371;83923.04112024.26;157874
1649902;Rua Pilar do Sul, 18 - Jardim Santa Brigida, Carapicuíba, 06333-370;Carapicuíba;Carapicuíba;-23,56199243;-46,83506729;83923.04112024.26;157874
1649993;Estrada do Embiruçu, 238 - Vila Dirce, Carapicuíba, 06333-380;Carapicuíba;Carapicuíba;-23,55973794;-46,83514137;83923.04112024.26;157874
1644098;Rua Jundiaí, 7 - Vila Dirce, Carapicuíba, 06333-390;Carapicuíba;Carapicuíba;-23,55938561;-46,83515606;83923.04112024.26;157874
1649900;Rua Pilar do Sul, 25 - Jardim Santa Brigida, Carapicuíba, 06333-370;Carapicuíba;Carapicuíba;-23,56209953;-46,83520405;83923.04112024.26;157874
1644097;Rua Cravinhos, 246 - Vila Dirce, Carapicuíba, 06335-300;Carapicuíba;Carapicuíba;-23,55935772;-46,83522424;83923.04112024.26;157874
1649887;Rua Penápolis, 593 - Jardim Santa Brigida, Carapicuíba, 06333-350;Carapicuíba;Carapicuíba;-23,56029642;-46,83525687;83923.04112024.26;157874
1649992;Estrada do Embiruçu, 226 - Vila Dirce, Carapicuíba, 06333-380;Carapicuíba;Carapicuíba;-23,55978146;-46,83527911;83923.04112024.26;157874
1649899;Rua Pilar do Sul, 25 - Jardim Santa Brigida, Carapicuíba, 06333-370;Carapicuíba;Carapicuíba;-23,56188902;-46,83528302;83923.04112024.26;157874
1644064;Rua Cravinhos, 15 - Vila Dirce, Carapicuíba, 06335-300;Carapicuíba;Carapicuíba;-23,55922809;-46,83549671;83923.04112024.26;157874
1649898;Rua Penápolis, 71 - Jardim Santa Brigida, Carapicuíba, 06333-350;Carapicuíba;Carapicuíba;-23,56168409;-46,83550145;83923.04112024.26;157874
1649888;Rua Penápolis, 569 - Jardim Santa Brigida, Carapicuíba, 06333-350;Carapicuíba;Carapicuíba;-23,56038357;-46,83552256;83923.04112024.26;157874
1649991;Estrada do Embiruçu, 245 - Vila Dirce, Carapicuíba, 06333-380;Carapicuíba;Carapicuíba;-23,55987754;-46,83555471;83923.04112024.26;157874
1649897;Rua Penápolis, 396 - Jardim Santa Brigida, Carapicuíba, 06333-350;Carapicuíba;Carapicuíba;-23,56151013;-46,83570474;83923.04112024.26;157874
1649889;Rua Penápolis, 537 - Jardim Santa Brigida, Carapicuíba, 06333-350;Carapicuíba;Carapicuíba;-23,56051599;-46,83577908;83923.04112024.26;157874
1649990;Estrada do Embiruçu, 164 - Vila Dirce, Carapicuíba, 06333-380;Carapicuíba;Carapicuíba;-23,55996481;-46,8358106;83923.04112024.26;157874
1649894;Travessa Guiomar M Franco, 453 - Jardim Santa Brigida, Carapicuíba, 06333;Carapicuíba;Carapicuíba;-23,56132713;-46,8359079;83923.04112024.26;157874
1649890;Rua Penápolis, 521 - Jardim Santa Brigida, Carapicuíba, 06333-350;Carapicuíba;Carapicuíba;-23,56069459;-46,83594808;83923.04112024.26;157874
1649989;Estrada do Embiruçu, 152 - Vila Dirce, Carapicuíba, 06335-320;Carapicuíba;Carapicuíba;-23,56002639;-46,83594859;83923.04112024.26;157874
1649893;Travessa Guiomar M Franco, 453 - Jardim Santa Brigida, Carapicuíba, 06333;Carapicuíba;Carapicuíba;-23,56113627;-46,83601299;83923.04112024.26;157874
